Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
8066	0	0	0.01	0.01	0.01	0.03	0.05	0.17	0.28	0.67	0.82	0.97	0.97	0.93	0.93	0.96
8067	0	0.02	0.01	0	0.02	0.02	0.06	0.17	0.29	0.65	0.83	0.95	0.98	0.95	0.89	0.94
8068	0	0	0	0	0.02	0.02	0.06	0.18	0.26	0.64	0.85	0.94	0.98	0.95	0.89	0.96
8069	0	0	0	0	0.01	0.01	0.06	0.18	0.29	0.65	0.87	0.94	0.96	0.92	0.94	0.94
8070	0	0	0	0	0.01	0.02	0.05	0.18	0.28	0.7	0.83	0.93	0.97	0.96	0.9	0.96
8071	0	0	0	0	0.01	0.02	0.05	0.19	0.31	0.69	0.84	0.93	0.98	0.92	0.93	0.97
8072	0	0	0	0	0	0.02	0.06	0.19	0.27	0.72	0.76	0.96	0.98	0.94	0.91	0.94
8073	0.02	0	0	0	0	0.02	0.05	0.18	0.29	0.69	0.81	0.95	0.98	0.94	0.91	0.91
8074	0	0	0.01	0	0.01	0.02	0.05	0.19	0.28	0.72	0.81	0.96	0.98	0.93	0.93	0.9
8075	0	0	0.01	0	0.01	0.03	0.04	0.18	0.29	0.73	0.83	0.94	0.98	0.93	0.91	0.98
8076	0	0	0.01	0	0	0.03	0.05	0.17	0.3	0.69	0.8	0.96	0.96	0.92	0.93	0.94
8077	0	0	0	0	0.02	0.02	0.05	0.16	0.3	0.68	0.82	0.96	0.96	0.92	0.95	0.96
8078	0	0	0	0	0.01	0.02	0.05	0.18	0.3	0.67	0.85	0.94	0.97	0.96	0.93	0.89
8079	0	0	0	0	0	0.02	0.07	0.18	0.28	0.65	0.83	0.96	0.97	0.94	0.93	0.93
8080	0.02	0	0	0.01	0.01	0.02	0.04	0.19	0.28	0.71	0.81	0.95	0.97	0.95	0.92	0.91
8081	0	0	0	0	0.01	0.02	0.05	0.19	0.27	0.67	0.87	0.93	0.97	0.96	0.93	0.87
8082	0	0	0	0	0	0.02	0.06	0.16	0.28	0.72	0.84	0.96	0.98	0.95	0.88	0.96
8083	0	0	0	0	0.01	0.02	0.06	0.17	0.26	0.72	0.81	0.96	0.96	0.95	0.91	0.93
8084	0	0	0	0	0.01	0.02	0.06	0.16	0.28	0.68	0.81	0.96	0.97	0.94	0.94	0.94
8085	0	0.02	0	0	0	0.02	0.06	0.18	0.27	0.64	0.83	0.96	0.98	0.93	0.91	0.95
8086	0	0	0	0	0	0.02	0.06	0.19	0.28	0.68	0.84	0.94	0.97	0.95	0.93	0.94
8087	0	0	0	0	0	0.03	0.05	0.18	0.3	0.66	0.86	0.93	0.96	0.94	0.93	0.93
8088	0	0	0	0	0	0.03	0.05	0.18	0.27	0.7	0.84	0.92	0.97	0.95	0.92	0.94
8089	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.71	0.82	0.97	0.95	0.97	0.91	0.92
8090	0	0.04	0	0.01	0	0.02	0.05	0.2	0.26	0.7	0.81	0.94	0.97	0.96	0.91	0.94
8091	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.66	0.81	0.94	0.97	0.93	0.92	0.95
8092	0	0	0	0	0.01	0.02	0.06	0.19	0.26	0.68	0.84	0.98	0.95	0.95	0.92	0.96
8093	0.02	0	0.01	0.01	0.02	0.02	0.05	0.19	0.28	0.68	0.8	0.96	0.97	0.95	0.91	0.94
8094	0	0.02	0	0.01	0.01	0.02	0.05	0.18	0.29	0.65	0.84	0.95	0.96	0.94	0.94	0.94
8095	0	0	0	0.01	0.02	0.01	0.05	0.18	0.29	0.66	0.84	0.95	0.97	0.94	0.92	0.96
8096	0.02	0	0	0	0.01	0.02	0.05	0.19	0.29	0.66	0.82	0.92	0.99	0.92	0.94	0.93
8097	0	0	0.01	0	0.01	0.02	0.06	0.2	0.27	0.7	0.81	0.96	0.97	0.94	0.93	0.92
8098	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.62	0.85	0.97	0.96	0.93	0.92	0.95
8099	0	0.02	0.01	0	0	0.02	0.05	0.2	0.28	0.66	0.79	0.97	0.97	0.94	0.92	0.92
8100	0	0	0	0.01	0.01	0.02	0.05	0.18	0.29	0.69	0.83	0.92	0.98	0.94	0.94	0.9
8101	0.02	0	0	0	0.01	0.02	0.05	0.15	0.31	0.67	0.81	0.95	0.95	0.93	0.94	0.92
8102	0	0	0	0	0.01	0.02	0.06	0.16	0.29	0.72	0.79	0.94	0.94	0.98	0.89	0.98
8103	0	0	0	0	0.01	0.02	0.06	0.17	0.3	0.68	0.83	0.96	0.95	0.96	0.89	0.95
8104	0	0	0.01	0	0	0.02	0.05	0.2	0.29	0.66	0.83	0.95	0.96	0.95	0.91	0.96
8105	0	0	0.01	0.01	0.01	0.03	0.05	0.19	0.27	0.67	0.83	0.94	0.97	0.94	0.94	0.96
8106	0	0.02	0	0	0.01	0.02	0.05	0.2	0.25	0.71	0.82	0.95	0.98	0.95	0.9	0.95
8107	0	0.02	0	0.01	0.01	0.03	0.05	0.18	0.29	0.67	0.82	0.95	0.99	0.92	0.94	0.93
8108	0	0	0	0	0.01	0.02	0.04	0.18	0.31	0.68	0.82	0.95	0.97	0.98	0.9	0.92
8109	0	0.02	0	0	0.01	0.02	0.04	0.17	0.32	0.69	0.81	0.92	0.96	0.91	0.96	0.95
8110	0	0	0	0.01	0.01	0.02	0.05	0.19	0.28	0.65	0.83	0.97	0.96	0.93	0.95	0.94
8111	0	0	0	0	0.01	0.02	0.05	0.17	0.31	0.67	0.81	0.96	0.98	0.93	0.93	0.92
8112	0	0	0	0	0.01	0.02	0.05	0.18	0.28	0.68	0.85	0.93	0.96	0.95	0.9	0.93
8113	0	0	0.01	0	0	0.04	0.04	0.19	0.29	0.65	0.84	0.96	0.97	0.94	0.93	0.92
8114	0.02	0	0.01	0	0.02	0.03	0.05	0.18	0.27	0.69	0.82	0.94	0.97	0.96	0.91	0.91
8115	0	0	0	0	0	0.02	0.06	0.2	0.26	0.65	0.84	0.96	0.97	0.91	0.93	0.93
8116	0	0	0	0.01	0.01	0.02	0.05	0.17	0.3	0.69	0.81	0.95	0.97	0.95	0.9	0.94
8117	0	0	0	0	0.01	0.03	0.05	0.17	0.28	0.74	0.81	0.93	0.97	0.93	0.93	0.93
8118	0.02	0.02	0	0	0.01	0.02	0.05	0.18	0.28	0.7	0.82	0.94	0.97	0.93	0.94	0.93
8119	0	0	0	0	0.02	0.03	0.05	0.2	0.25	0.69	0.82	0.95	0.96	0.94	0.94	0.9
8120	0	0	0	0.01	0	0.02	0.07	0.18	0.27	0.69	0.82	0.95	0.98	0.9	0.94	0.96
8121	0	0	0	0.01	0	0.02	0.06	0.17	0.3	0.64	0.85	0.94	0.96	0.92	0.95	0.92
8122	0	0	0	0	0	0.02	0.05	0.17	0.31	0.65	0.86	0.93	0.98	0.92	0.93	0.92
8123	0	0	0	0.01	0.01	0.02	0.05	0.18	0.27	0.71	0.82	0.94	0.98	0.94	0.92	0.95
8124	0	0	0	0	0	0.02	0.05	0.17	0.28	0.66	0.84	0.97	0.95	0.97	0.93	0.94
8125	0	0	0	0.01	0.01	0.02	0.05	0.17	0.32	0.67	0.85	0.96	0.97	0.95	0.9	0.94
8126	0	0	0.01	0.01	0	0.01	0.07	0.19	0.26	0.67	0.82	0.94	0.98	0.93	0.92	0.98
8127	0	0	0	0	0	0.02	0.05	0.19	0.29	0.68	0.83	0.96	0.97	0.94	0.92	0.95
8128	0	0	0	0	0	0.02	0.04	0.19	0.29	0.69	0.81	0.94	0.97	0.97	0.91	0.93
8129	0	0	0	0.01	0	0.02	0.06	0.18	0.29	0.66	0.85	0.93	0.98	0.97	0.89	0.93
8130	0	0	0	0.01	0	0.02	0.07	0.18	0.27	0.64	0.85	0.94	0.98	0.95	0.89	0.94
8131	0	0	0.01	0	0.02	0.02	0.06	0.16	0.28	0.67	0.84	0.93	0.98	0.94	0.94	0.93
8132	0	0	0	0	0.01	0.02	0.06	0.17	0.28	0.69	0.83	0.96	0.97	0.94	0.91	0.96
8133	0	0	0	0.01	0	0.02	0.06	0.19	0.25	0.68	0.83	0.96	0.98	0.94	0.92	0.95
8134	0	0	0	0.01	0.01	0.02	0.05	0.19	0.28	0.69	0.83	0.94	0.97	0.96	0.92	0.9
8135	0	0	0.01	0.01	0.01	0.02	0.05	0.2	0.26	0.7	0.82	0.94	0.96	0.93	0.94	0.93
8136	0	0	0	0	0.01	0.02	0.06	0.17	0.3	0.69	0.86	0.95	0.95	0.97	0.91	0.96
8137	0	0	0	0.01	0	0.03	0.05	0.16	0.29	0.7	0.84	0.93	0.97	0.94	0.92	0.96
8138	0	0	0	0.01	0.01	0.03	0.05	0.16	0.28	0.65	0.83	0.94	0.98	0.94	0.93	0.97
8139	0	0	0.01	0	0.02	0.02	0.05	0.19	0.28	0.64	0.86	0.96	0.97	0.96	0.89	0.93
8140	0	0	0	0	0.01	0.02	0.06	0.17	0.27	0.68	0.85	0.96	0.97	0.95	0.92	0.92
8141	0	0	0	0	0.01	0.01	0.06	0.18	0.29	0.69	0.81	0.96	0.96	0.92	0.92	0.95
8142	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.68	0.85	0.96	0.97	0.91	0.93	0.91
8143	0	0	0.01	0.01	0.01	0.03	0.05	0.17	0.3	0.64	0.82	0.94	0.98	0.94	0.94	0.91
8144	0	0	0	0.01	0.01	0.03	0.05	0.18	0.26	0.7	0.85	0.96	0.97	0.93	0.94	0.92
8145	0	0	0.01	0	0.01	0.02	0.05	0.2	0.28	0.73	0.79	0.95	0.97	0.95	0.92	0.93
8146	0	0	0	0.01	0.01	0.03	0.05	0.16	0.28	0.71	0.82	0.95	0.97	0.94	0.91	0.96
8147	0	0	0	0	0.01	0.01	0.05	0.18	0.28	0.68	0.81	0.96	0.98	0.96	0.91	0.92
8148	0	0	0.01	0	0.02	0.02	0.06	0.17	0.28	0.69	0.82	0.96	0.97	0.96	0.9	0.94
8149	0	0	0	0	0.01	0.02	0.04	0.17	0.3	0.69	0.84	0.94	0.98	0.96	0.92	0.94
8150	0	0	0	0	0	0.03	0.05	0.18	0.27	0.69	0.82	0.94	0.98	0.94	0.91	0.97
8151	0	0.03	0.01	0	0.01	0.02	0.05	0.18	0.3	0.65	0.86	0.93	0.96	0.96	0.92	0.93
8152	0	0	0	0	0.01	0.03	0.06	0.17	0.3	0.67	0.83	0.93	0.98	0.93	0.92	0.94
8153	0.02	0	0	0	0.01	0.02	0.06	0.18	0.27	0.69	0.82	0.96	0.98	0.95	0.91	0.93
8154	0	0	0	0	0	0.03	0.07	0.17	0.27	0.7	0.82	0.96	0.97	0.95	0.92	0.94
8155	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.66	0.84	0.94	0.98	0.93	0.94	0.92
8156	0	0	0.01	0.01	0.01	0.02	0.06	0.18	0.28	0.67	0.85	0.94	0.97	0.97	0.9	0.93
8157	0	0.02	0	0	0.01	0.03	0.05	0.21	0.25	0.63	0.88	0.95	0.98	0.93	0.92	0.94
8158	0	0	0	0	0	0.02	0.05	0.19	0.28	0.69	0.84	0.93	0.98	0.93	0.92	0.96
8159	0	0	0.01	0	0	0.02	0.06	0.16	0.3	0.68	0.85	0.95	0.96	0.94	0.94	0.94
8160	0	0	0	0.01	0.01	0.03	0.06	0.17	0.26	0.72	0.83	0.95	0.96	0.96	0.92	0.95
8161	0	0	0	0	0.01	0.02	0.05	0.17	0.31	0.66	0.84	0.93	0.97	0.91	0.93	0.97
8162	0	0	0.01	0.01	0.01	0.02	0.05	0.19	0.25	0.73	0.81	0.96	0.96	0.93	0.93	0.94
8163	0	0	0	0	0.01	0.03	0.05	0.16	0.29	0.7	0.83	0.97	0.97	0.94	0.92	0.91
8164	0	0	0	0.01	0.01	0.02	0.05	0.17	0.31	0.68	0.84	0.94	0.99	0.96	0.9	0.94
8165	0	0	0	0	0	0.03	0.05	0.17	0.29	0.7	0.82	0.96	0.95	0.94	0.94	0.94
8166	0	0	0	0	0.01	0.02	0.06	0.19	0.27	0.68	0.8	0.94	0.97	0.96	0.92	0.92
8167	0	0	0	0	0.01	0.02	0.06	0.17	0.29	0.66	0.82	0.95	0.96	0.93	0.94	0.9
8168	0	0	0	0	0	0.02	0.05	0.16	0.29	0.72	0.83	0.96	0.97	0.96	0.9	0.91
8169	0	0	0	0.01	0.01	0.02	0.05	0.18	0.31	0.68	0.84	0.95	0.98	0.94	0.9	0.94
8170	0	0	0	0	0.01	0.03	0.05	0.18	0.29	0.66	0.82	0.96	0.96	0.93	0.93	0.96
8171	0	0	0	0	0.01	0.02	0.06	0.19	0.28	0.69	0.82	0.95	0.95	0.98	0.92	0.96
8172	0	0	0.01	0	0	0.03	0.05	0.16	0.3	0.67	0.84	0.95	0.96	0.95	0.92	0.93
8173	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.66	0.85	0.95	0.96	0.97	0.92	0.94
8174	0	0	0.01	0	0	0.03	0.04	0.19	0.3	0.64	0.83	0.94	0.97	0.94	0.91	1
8175	0	0	0	0	0.01	0.03	0.05	0.17	0.27	0.67	0.85	0.95	0.97	0.95	0.9	0.95
8176	0	0	0	0	0.01	0.02	0.05	0.2	0.26	0.69	0.84	0.97	0.95	0.93	0.93	0.96
8177	0	0	0.01	0	0.01	0.03	0.05	0.16	0.29	0.71	0.83	0.94	0.97	0.93	0.94	0.94
8178	0	0	0	0	0	0.02	0.05	0.18	0.28	0.65	0.85	0.95	0.99	0.94	0.92	0.95
8179	0	0	0	0	0.01	0.03	0.05	0.2	0.25	0.71	0.83	0.96	0.97	0.96	0.91	0.94
8180	0	0	0	0.01	0.01	0.02	0.05	0.18	0.28	0.68	0.84	0.93	0.97	0.94	0.91	0.98
8181	0	0	0	0	0	0.02	0.06	0.16	0.31	0.69	0.82	0.95	0.96	0.96	0.91	0.92
8182	0	0	0	0.01	0.01	0.02	0.06	0.18	0.28	0.66	0.84	0.96	0.96	0.93	0.91	0.96
8183	0	0	0	0	0	0.03	0.05	0.18	0.27	0.68	0.81	0.95	0.97	0.95	0.91	0.96
8184	0	0	0	0.01	0	0.03	0.05	0.18	0.28	0.69	0.83	0.95	0.96	0.92	0.92	0.95
8185	0	0	0	0	0	0.02	0.07	0.19	0.28	0.66	0.84	0.95	0.96	0.93	0.95	0.97
8186	0	0	0	0	0.01	0.03	0.06	0.15	0.31	0.68	0.83	0.94	0.98	0.92	0.95	0.94
8187	0	0	0	0	0.01	0.01	0.06	0.19	0.28	0.69	0.82	0.93	0.98	0.96	0.89	0.95
8188	0.01	0	0	0	0	0.02	0.06	0.19	0.26	0.73	0.79	0.95	0.98	0.95	0.9	0.97
8189	0	0	0	0	0.01	0.03	0.06	0.18	0.26	0.7	0.82	0.95	0.97	0.94	0.93	0.97
8190	0	0	0.01	0	0.02	0.02	0.06	0.17	0.28	0.64	0.85	0.95	0.96	0.97	0.91	0.89
8191	0	0	0	0.01	0.01	0.03	0.05	0.15	0.3	0.69	0.81	0.95	0.98	0.92	0.95	0.93
8192	0	0	0	0.01	0	0.02	0.07	0.17	0.28	0.68	0.81	0.95	0.98	0.96	0.92	0.94
8193	0	0	0	0	0.02	0.02	0.05	0.17	0.3	0.67	0.81	0.97	0.96	0.93	0.93	0.93
8194	0	0	0	0.01	0	0.02	0.06	0.18	0.26	0.68	0.85	0.95	0.97	0.94	0.92	0.91
8195	0	0	0	0	0.01	0.03	0.04	0.18	0.31	0.65	0.84	0.94	0.96	0.94	0.93	0.94
8196	0	0	0	0	0.02	0.02	0.06	0.18	0.28	0.75	0.8	0.96	0.97	0.94	0.9	0.96
8197	0	0	0	0	0.01	0.02	0.04	0.19	0.28	0.68	0.82	0.94	0.97	0.94	0.96	0.91
8198	0	0.02	0	0	0	0.03	0.06	0.17	0.3	0.65	0.81	0.95	0.97	0.95	0.94	0.88
8199	0	0	0	0	0.01	0.01	0.05	0.19	0.3	0.66	0.83	0.96	0.97	0.94	0.89	0.98
8200	0	0	0	0.01	0	0.03	0.06	0.18	0.28	0.67	0.81	0.96	0.98	0.96	0.92	0.89
8201	0	0	0	0	0	0.02	0.05	0.17	0.31	0.66	0.85	0.95	0.98	0.92	0.94	0.92
8202	0.01	0.02	0	0	0	0.03	0.05	0.17	0.29	0.7	0.79	0.95	0.98	0.93	0.93	0.93
8203	0	0	0	0	0.01	0.02	0.05	0.19	0.28	0.69	0.82	0.92	0.96	0.96	0.94	0.9
8204	0	0	0	0.01	0.01	0.02	0.05	0.19	0.27	0.67	0.83	0.95	0.97	0.94	0.92	0.93
8205	0	0	0	0	0	0.03	0.06	0.16	0.3	0.66	0.85	0.97	0.96	0.92	0.94	0.94
8206	0	0	0	0.01	0	0.02	0.06	0.18	0.29	0.64	0.83	0.96	0.98	0.93	0.93	0.93
8207	0	0	0	0	0.01	0.03	0.05	0.18	0.28	0.66	0.85	0.92	0.97	0.95	0.91	0.94
8208	0	0	0	0.01	0	0.03	0.06	0.17	0.3	0.68	0.81	0.95	0.95	0.95	0.92	0.97
8209	0	0	0	0	0.01	0.02	0.05	0.18	0.3	0.64	0.83	0.94	0.97	0.93	0.94	0.94
8210	0	0	0	0	0.02	0.02	0.04	0.21	0.26	0.66	0.84	0.94	0.98	0.94	0.92	0.92
8211	0	0	0	0.01	0	0.02	0.05	0.18	0.33	0.67	0.78	0.94	0.97	0.92	0.95	0.94
8212	0	0	0	0	0.01	0.02	0.05	0.18	0.29	0.66	0.82	0.97	0.98	0.94	0.92	0.93
8213	0	0	0	0	0.02	0.02	0.07	0.17	0.29	0.69	0.8	0.93	0.97	0.92	0.95	0.93
8214	0	0	0	0	0.03	0.03	0.05	0.19	0.26	0.67	0.81	0.95	0.96	0.94	0.93	0.92
8215	0	0	0	0	0	0.03	0.05	0.18	0.27	0.66	0.84	0.95	0.97	0.92	0.93	0.93
8216	0	0	0.01	0	0.01	0.02	0.05	0.18	0.26	0.66	0.84	0.96	0.95	0.96	0.93	0.91
8217	0	0	0	0	0.01	0.02	0.05	0.19	0.26	0.7	0.82	0.96	0.98	0.94	0.91	0.95
8218	0	0	0	0.01	0.01	0.03	0.05	0.19	0.29	0.65	0.81	0.96	0.97	0.95	0.9	0.97
8219	0	0	0	0	0	0.03	0.05	0.18	0.29	0.68	0.81	0.95	0.97	0.91	0.94	0.95
8220	0	0.02	0	0	0.01	0.03	0.05	0.17	0.3	0.64	0.83	0.96	0.97	0.94	0.92	0.94
8221	0	0	0.01	0	0.01	0.02	0.06	0.17	0.3	0.67	0.82	0.97	0.97	0.94	0.91	0.93
8222	0	0	0	0	0.01	0.03	0.05	0.18	0.26	0.7	0.82	0.97	0.94	0.93	0.94	0.94
8223	0	0	0	0	0.01	0.02	0.05	0.19	0.3	0.7	0.83	0.95	0.98	0.94	0.93	0.93
8224	0	0	0	0	0.01	0.02	0.05	0.16	0.29	0.68	0.83	0.95	0.96	0.96	0.9	0.95
8225	0	0	0	0.01	0	0.02	0.05	0.18	0.29	0.66	0.81	0.94	0.97	0.95	0.92	0.94
8226	0	0	0	0	0.01	0.03	0.05	0.16	0.32	0.66	0.85	0.92	0.98	0.95	0.9	0.92
8227	0	0	0	0	0.01	0.02	0.06	0.17	0.31	0.67	0.8	0.98	0.97	0.94	0.92	0.96
8228	0	0	0	0	0.01	0.02	0.06	0.18	0.28	0.72	0.81	0.95	0.95	0.96	0.92	0.95
8229	0	0	0	0.01	0	0.02	0.05	0.19	0.28	0.67	0.84	0.96	0.96	0.94	0.92	0.95
8230	0	0	0	0	0	0.02	0.06	0.15	0.3	0.67	0.82	0.95	0.98	0.94	0.92	0.91
8231	0	0	0.01	0	0.01	0.02	0.06	0.18	0.3	0.67	0.82	0.96	0.96	0.95	0.93	0.92
8232	0	0	0.01	0.01	0	0.02	0.06	0.17	0.3	0.7	0.8	0.97	0.97	0.93	0.92	0.96
8233	0	0	0	0	0	0.03	0.05	0.16	0.3	0.67	0.85	0.94	0.98	0.94	0.91	0.93
8234	0.02	0	0	0	0	0.02	0.05	0.18	0.29	0.72	0.8	0.95	0.97	0.95	0.92	0.91
8235	0	0	0	0.01	0.01	0.03	0.05	0.18	0.29	0.69	0.84	0.93	0.97	0.94	0.92	0.93
8236	0	0	0	0	0.01	0.03	0.05	0.18	0.26	0.68	0.81	0.95	0.96	0.95	0.92	0.91
8237	0	0	0	0	0	0.02	0.06	0.17	0.29	0.68	0.83	0.96	0.97	0.94	0.89	0.99
8238	0	0	0	0	0	0.02	0.05	0.18	0.31	0.63	0.82	0.96	0.97	0.93	0.88	0.97
8239	0	0	0	0	0	0.02	0.06	0.17	0.3	0.66	0.85	0.97	0.95	0.95	0.93	0.93
8240	0	0	0	0	0	0.03	0.06	0.18	0.26	0.68	0.81	0.96	0.96	0.94	0.92	0.94
8241	0	0	0.01	0	0.02	0.01	0.06	0.18	0.28	0.69	0.83	0.95	0.96	0.92	0.95	0.96
8242	0	0.02	0	0.01	0	0.02	0.05	0.19	0.27	0.69	0.82	0.95	0.97	0.93	0.91	0.98
8243	0	0	0	0	0.01	0.03	0.05	0.18	0.3	0.66	0.84	0.95	0.98	0.94	0.94	0.92
8244	0	0	0	0.01	0.02	0.03	0.06	0.18	0.25	0.66	0.83	0.94	0.97	0.97	0.9	0.96
8245	0	0	0	0.01	0.01	0.02	0.06	0.17	0.29	0.62	0.87	0.95	0.96	0.95	0.91	0.98
8246	0	0	0.01	0	0.01	0.03	0.05	0.17	0.3	0.68	0.83	0.94	0.98	0.92	0.95	0.9
8247	0	0	0	0	0.01	0.02	0.05	0.19	0.29	0.69	0.83	0.95	0.98	0.93	0.91	0.97
8248	0	0	0	0.01	0.01	0.03	0.05	0.19	0.27	0.67	0.82	0.94	0.98	0.95	0.92	0.94
8249	0	0	0	0	0	0.03	0.05	0.17	0.3	0.69	0.82	0.95	0.96	0.95	0.92	0.92
8250	0	0	0	0.01	0.01	0.02	0.06	0.18	0.27	0.73	0.81	0.94	0.95	0.94	0.94	0.93
8251	0	0	0	0.01	0	0.02	0.06	0.18	0.27	0.69	0.82	0.95	0.95	0.95	0.91	0.94
8252	0	0	0.01	0	0.01	0.02	0.05	0.19	0.28	0.68	0.82	0.95	0.96	0.92	0.93	0.95
8253	0	0	0.01	0.01	0.01	0.02	0.05	0.18	0.29	0.65	0.85	0.94	0.98	0.93	0.9	0.96
8254	0	0	0	0	0	0.03	0.04	0.18	0.29	0.63	0.84	0.95	0.96	0.95	0.93	0.91
8255	0	0	0.01	0	0.02	0.02	0.06	0.17	0.3	0.67	0.82	0.94	0.97	0.94	0.93	0.88
8256	0.02	0	0	0	0.01	0.02	0.05	0.17	0.31	0.67	0.82	0.95	0.97	0.95	0.92	0.92
8257	0	0	0	0	0	0.02	0.05	0.18	0.32	0.67	0.83	0.94	0.97	0.92	0.94	0.93
8258	0	0	0	0	0.01	0.03	0.06	0.17	0.28	0.66	0.83	0.95	0.98	0.93	0.92	0.95
8259	0	0	0	0	0	0.03	0.05	0.17	0.29	0.63	0.87	0.95	0.98	0.92	0.92	0.94
8260	0	0	0.01	0	0	0.03	0.05	0.18	0.3	0.68	0.84	0.97	0.95	0.94	0.94	0.94
8261	0	0	0.01	0	0.01	0.02	0.06	0.17	0.29	0.68	0.83	0.94	0.97	0.93	0.94	0.94
8262	0	0.02	0	0.01	0	0.03	0.05	0.19	0.29	0.68	0.83	0.97	0.98	0.93	0.92	0.91
8263	0	0	0.01	0	0.02	0.02	0.06	0.17	0.28	0.65	0.85	0.96	0.94	0.93	0.91	0.96
8264	0	0	0	0.01	0.01	0.03	0.04	0.18	0.33	0.68	0.8	0.96	0.97	0.95	0.92	0.93
8265	0	0	0.01	0	0.01	0.02	0.04	0.2	0.28	0.72	0.83	0.97	0.97	0.93	0.91	0.93
8266	0	0	0.01	0	0	0.01	0.06	0.18	0.29	0.68	0.84	0.98	0.96	0.92	0.93	0.91
8267	0	0	0.01	0	0.01	0.02	0.05	0.18	0.3	0.67	0.84	0.96	0.97	0.93	0.93	0.94
8268	0	0	0	0	0.01	0.02	0.05	0.17	0.3	0.7	0.83	0.96	0.95	0.92	0.96	0.93
8269	0	0	0	0	0.01	0.02	0.05	0.18	0.28	0.65	0.86	0.94	0.98	0.94	0.9	0.96
8270	0	0	0	0.01	0.01	0.02	0.06	0.17	0.29	0.69	0.85	0.94	0.99	0.89	0.94	0.93
8271	0	0	0	0	0.01	0.02	0.05	0.17	0.28	0.71	0.83	0.93	0.99	0.95	0.93	0.89
8272	0	0	0	0	0.01	0.01	0.07	0.19	0.27	0.65	0.85	0.95	0.98	0.92	0.94	0.93
8273	0	0	0.01	0	0.02	0.02	0.05	0.16	0.3	0.68	0.79	0.95	0.98	0.94	0.94	0.93
8274	0	0	0	0	0	0.02	0.06	0.19	0.27	0.69	0.82	0.93	0.96	0.94	0.93	0.95
8275	0	0	0.01	0	0	0.02	0.05	0.18	0.29	0.68	0.83	0.92	0.96	0.93	0.94	0.93
8276	0	0	0	0	0	0.02	0.05	0.2	0.27	0.7	0.81	0.94	0.98	0.92	0.93	0.97
8277	0	0	0	0.01	0.01	0.02	0.06	0.18	0.28	0.69	0.81	0.94	0.96	0.94	0.94	0.89
8278	0	0	0	0	0	0.02	0.06	0.18	0.27	0.71	0.81	0.97	0.97	0.93	0.93	0.92
8279	0	0	0	0	0.01	0.02	0.05	0.2	0.27	0.67	0.82	0.96	0.96	0.93	0.95	0.93
8280	0	0	0.01	0	0	0.02	0.05	0.19	0.28	0.67	0.83	0.94	0.97	0.96	0.9	0.96
8281	0	0	0	0	0.01	0.03	0.06	0.17	0.28	0.67	0.83	0.98	0.95	0.95	0.94	0.91
8282	0	0	0	0	0	0.03	0.05	0.17	0.29	0.64	0.86	0.96	0.94	0.96	0.94	0.92
8283	0	0	0	0	0.01	0.02	0.06	0.17	0.29	0.67	0.84	0.95	0.96	0.94	0.94	0.94
8284	0	0	0	0	0.01	0.03	0.05	0.18	0.28	0.63	0.86	0.97	0.97	0.92	0.95	0.93
8285	0	0.02	0	0	0.01	0.01	0.05	0.19	0.27	0.65	0.83	0.96	0.97	0.93	0.94	0.94
8286	0	0	0	0	0.02	0.02	0.06	0.17	0.29	0.65	0.84	0.95	0.96	0.96	0.89	0.97
8287	0	0.02	0	0	0.01	0.02	0.06	0.18	0.28	0.67	0.86	0.95	0.96	0.93	0.93	0.96
8288	0.02	0	0	0	0.01	0.03	0.06	0.18	0.28	0.68	0.8	0.97	0.96	0.94	0.91	0.93
8289	0	0	0.01	0	0	0.02	0.05	0.18	0.29	0.65	0.83	0.94	0.96	0.93	0.95	0.97
8290	0	0	0	0	0.01	0.02	0.06	0.18	0.27	0.69	0.84	0.94	0.97	0.95	0.92	0.91
8291	0	0	0	0	0	0.02	0.06	0.18	0.29	0.66	0.87	0.96	0.97	0.95	0.93	0.93
8292	0	0	0	0	0	0.03	0.04	0.19	0.29	0.69	0.82	0.96	0.96	0.95	0.91	0.91
8293	0	0	0	0.01	0	0.03	0.05	0.16	0.29	0.7	0.83	0.93	0.97	0.95	0.9	0.95
8294	0	0	0	0	0.01	0.02	0.05	0.17	0.29	0.73	0.82	0.94	0.97	0.93	0.91	0.96
8295	0.02	0	0	0	0.01	0.02	0.05	0.17	0.29	0.7	0.85	0.95	0.97	0.96	0.92	0.9
8296	0	0	0	0	0	0.03	0.05	0.19	0.3	0.69	0.82	0.94	0.96	0.95	0.92	0.96
8297	0	0	0.01	0	0.01	0.01	0.05	0.18	0.3	0.69	0.81	0.95	0.95	0.94	0.9	0.94
8298	0	0	0	0.01	0.01	0.02	0.05	0.18	0.29	0.69	0.81	0.96	0.98	0.96	0.92	0.9
8299	0	0	0.01	0	0	0.03	0.05	0.16	0.31	0.67	0.83	0.94	0.96	0.94	0.95	0.93
