Simulation	-100	-50	0	50	100	150	200	250	300	350	400	450	500	550	600	650
266	0	0	0	0	0	0	0.03	0.13	0.13	0.61	0.77	0.97	1	0.86	0.95	0.83
267	0	0	0	0	0	0.01	0.03	0.13	0.15	0.57	0.82	0.96	1	0.96	0.91	0.8
268	0	0	0	0	0	0.01	0.02	0.1	0.2	0.57	0.69	1	0.97	0.95	0.88	0.83
269	0	0	0	0	0	0.01	0.03	0.07	0.24	0.52	0.77	1	0.95	0.95	0.92	0.86
270	0	0	0	0	0.01	0.01	0.02	0.14	0.17	0.58	0.78	0.9	1	0.91	0.94	0.88
271	0	0	0	0	0	0	0.03	0.13	0.14	0.54	0.81	0.93	1	0.9	0.84	1
272	0	0	0	0	0	0	0.01	0.13	0.19	0.46	0.83	0.97	1	0.85	1	0.82
273	0	0	0	0	0	0.01	0.04	0.09	0.2	0.46	0.74	1	0.98	0.85	0.94	1
274	0	0	0	0	0	0	0.02	0.13	0.2	0.58	0.82	0.97	0.97	0.88	0.93	0.9
275	0	0	0	0	0	0	0.01	0.17	0.14	0.43	0.83	0.93	1	0.9	0.95	0.88
276	0	0	0	0	0.01	0.01	0.01	0.14	0.15	0.69	0.74	0.91	0.93	0.95	0.83	1
277	0	0	0	0	0.01	0.01	0.01	0.1	0.25	0.61	0.77	0.94	1	0.85	0.94	1
278	0	0	0	0	0.02	0.01	0.01	0.17	0.13	0.52	0.79	0.97	1	0.88	0.87	0.92
279	0	0	0	0	0	0.01	0.02	0.1	0.24	0.43	0.79	0.97	0.97	0.95	0.83	1
280	0	0	0	0	0.01	0.01	0.02	0.1	0.21	0.48	0.77	0.95	0.97	0.86	0.95	1
281	0	0	0	0	0	0.01	0.02	0.14	0.23	0.4	0.84	1	0.94	0.89	0.94	0.91
282	0	0	0	0	0	0.02	0	0.12	0.27	0.57	0.79	0.94	1	0.9	0.93	0.89
283	0	0	0	0	0	0	0.02	0.14	0.17	0.46	0.78	0.96	0.97	0.89	0.92	1
284	0	0	0	0	0	0.01	0.02	0.12	0.19	0.59	0.72	1	0.95	0.9	0.86	1
285	0	0	0	0	0	0	0.02	0.13	0.19	0.58	0.69	0.92	1	0.87	0.92	1
286	0	0	0	0	0	0	0.03	0.12	0.18	0.57	0.7	1	0.96	1	0.83	1
287	0	0	0	0	0	0.01	0.02	0.13	0.19	0.67	0.7	1	0.98	0.87	0.94	0.88
288	0	0	0	0	0.01	0.01	0.02	0.09	0.22	0.66	0.74	0.96	0.97	0.94	0.9	0.89
289	0	0	0	0	0	0.02	0.02	0.11	0.18	0.59	0.75	0.97	0.97	0.9	0.91	0.88
290	0	0	0	0.01	0	0.01	0.01	0.12	0.19	0.47	0.8	0.97	0.97	0.95	0.85	1
291	0	0	0	0	0	0	0.03	0.11	0.22	0.38	0.93	1	0.95	0.95	0.83	1
292	0	0	0	0	0.01	0.01	0.02	0.14	0.17	0.6	0.79	0.96	1	0.91	0.82	1
293	0	0	0	0	0	0	0.03	0.1	0.21	0.46	0.81	0.97	1	0.86	0.94	0.83
294	0	0	0	0	0	0.02	0.02	0.12	0.21	0.59	0.83	1	0.97	0.95	0.87	0.92
295	0	0	0	0	0	0	0.02	0.12	0.25	0.54	0.72	0.96	0.97	0.96	0.88	0.9
296	0	0	0	0	0	0.02	0.01	0.12	0.2	0.72	0.73	1	0.97	0.86	1	0.83
297	0	0	0	0	0.01	0	0.01	0.14	0.15	0.46	0.78	0.97	0.97	0.9	0.93	0.92
298	0	0	0	0	0.01	0	0.02	0.15	0.17	0.58	0.7	1	0.97	0.87	0.95	0.92
299	0	0	0	0	0	0	0.03	0.11	0.2	0.45	0.84	1	1	0.91	0.82	1
300	0	0	0	0	0	0	0.02	0.1	0.22	0.5	0.87	0.94	1	0.96	0.79	1
301	0	0	0	0	0	0.01	0.04	0.11	0.17	0.5	0.79	1	1	0.88	0.92	0.88
302	0	0	0	0	0	0	0.01	0.13	0.17	0.6	0.81	0.97	1	0.9	0.84	1
303	0	0	0	0	0	0.01	0.02	0.13	0.17	0.59	0.74	0.97	1	0.9	0.8	1
304	0	0	0	0	0	0.02	0.03	0.1	0.17	0.52	0.74	1	1	0.91	0.89	0.8
305	0	0	0	0	0	0.01	0.02	0.13	0.17	0.5	0.85	1	1	0.82	0.93	1
306	0	0	0	0	0	0.01	0.03	0.13	0.15	0.46	0.79	1	1	0.88	0.89	1
307	0	0	0	0	0	0	0.03	0.12	0.18	0.43	0.87	1	0.97	0.93	0.96	0.5
308	0	0	0	0	0	0.02	0.03	0.13	0.1	0.69	0.76	1	0.96	0.9	0.9	0.88
309	0	0	0	0	0.01	0	0.01	0.11	0.27	0.53	0.81	0.95	0.96	0.86	0.94	1
310	0	0	0	0	0	0	0.03	0.11	0.21	0.6	0.72	1	0.97	0.91	0.88	1
311	0	0	0	0	0	0.01	0.02	0.14	0.17	0.5	0.79	0.97	1	0.88	0.93	1
312	0	0	0	0	0	0.01	0.03	0.1	0.19	0.61	0.76	0.97	0.94	1	0.9	0.86
313	0	0	0	0	0	0	0.03	0.12	0.2	0.62	0.68	0.97	0.97	0.86	0.89	1
314	0	0	0	0	0	0	0.01	0.12	0.25	0.47	0.81	0.95	0.97	0.91	0.89	1
315	0	0	0	0	0	0.01	0.02	0.14	0.17	0.6	0.73	0.97	1	0.88	0.91	0.8
316	0	0	0	0	0	0	0.03	0.11	0.19	0.5	0.89	0.93	0.93	1	0.83	1
317	0	0	0	0	0	0.01	0.01	0.15	0.16	0.48	0.87	0.97	0.97	0.89	0.86	1
318	0	0	0	0	0	0.01	0.02	0.13	0.2	0.57	0.74	0.97	1	0.95	0.86	1
319	0	0	0	0	0.01	0.01	0.02	0.13	0.18	0.56	0.79	0.88	1	0.94	0.86	1
320	0	0	0	0	0	0.01	0.03	0.12	0.16	0.59	0.7	0.98	1	1	0.71	0.86
321	0	0	0	0	0	0	0.02	0.11	0.21	0.65	0.75	0.92	1	0.9	0.86	1
322	0	0	0	0	0	0.01	0.03	0.12	0.19	0.43	0.86	0.97	0.97	0.89	0.9	0.88
323	0	0	0	0	0.01	0	0.02	0.12	0.18	0.62	0.87	0.94	0.96	0.94	0.86	0.92
324	0	0	0	0.01	0	0.01	0.01	0.12	0.19	0.5	0.82	1	1	0.95	0.81	1
325	0	0	0	0	0	0.01	0.02	0.11	0.22	0.61	0.7	0.94	1	0.86	0.92	1
326	0	0	0	0	0.01	0	0.02	0.11	0.22	0.47	0.8	0.97	0.96	0.94	0.86	1
327	0	0	0	0	0	0.02	0.03	0.08	0.22	0.57	0.82	0.97	0.97	0.9	0.9	0.8
328	0	0	0	0	0.01	0.01	0.02	0.08	0.22	0.57	0.84	0.97	0.97	0.89	0.9	1
329	0	0	0	0	0	0	0.03	0.11	0.2	0.41	0.84	0.94	1	0.93	0.9	0.83
330	0	0	0	0	0.01	0.01	0.01	0.11	0.22	0.54	0.73	0.97	1	0.9	0.89	1
331	0	0	0	0	0	0.01	0.03	0.08	0.22	0.63	0.89	0.97	1	0.79	0.95	0.91
332	0	0	0	0	0	0.01	0.01	0.12	0.21	0.56	0.76	0.97	1	0.87	0.89	1
333	0	0	0	0	0	0.01	0.02	0.13	0.18	0.6	0.77	0.97	1	0.88	0.93	0.75
334	0	0	0	0	0	0	0.03	0.13	0.22	0.4	0.79	1	0.96	0.92	0.9	1
335	0	0	0	0	0	0	0.02	0.14	0.14	0.55	0.83	0.94	1	0.89	0.94	0.83
336	0	0	0	0.01	0.02	0	0.01	0.13	0.18	0.83	0.7	1	1	0.91	0.82	1
337	0	0	0	0	0.01	0.01	0.02	0.12	0.16	0.54	0.8	1	0.97	0.96	0.88	0.83
338	0	0	0	0	0	0	0.01	0.13	0.2	0.59	0.71	1	1	0.84	0.88	1
339	0	0	0	0	0.01	0	0.03	0.13	0.15	0.42	0.79	1	0.95	0.88	0.95	1
340	0	0	0	0	0.01	0.01	0.03	0.13	0.16	0.67	0.77	0.97	1	0.88	0.89	1
341	0	0	0	0	0	0	0.02	0.09	0.27	0.52	0.86	1	0.96	0.89	0.95	0.75
342	0	0	0	0	0	0.02	0.01	0.11	0.23	0.46	0.79	1	0.97	0.83	0.94	0.89
343	0	0	0	0	0	0.02	0.02	0.12	0.16	0.38	0.79	1	0.97	0.86	0.96	0.86
344	0	0	0	0	0	0.01	0.01	0.1	0.25	0.6	0.74	0.97	1	0.85	1	0.9
345	0	0	0	0	0.01	0	0.03	0.1	0.21	0.54	0.82	0.9	1	0.84	1	0.88
346	0	0	0	0	0	0.01	0.02	0.09	0.26	0.5	0.86	0.97	0.97	0.96	0.77	1
347	0	0	0	0	0	0	0.01	0.11	0.22	0.57	0.72	0.97	0.96	0.94	0.89	0.92
348	0	0	0	0	0	0	0.03	0.11	0.21	0.39	0.8	0.97	1	0.85	0.95	0.89
349	0	0	0	0	0	0.01	0.02	0.12	0.18	0.32	0.94	0.96	0.97	0.95	0.85	1
350	0	0	0	0	0	0	0.01	0.15	0.17	0.67	0.7	0.97	1	0.91	0.91	0.86
351	0	0	0	0	0.01	0	0.02	0.1	0.24	0.4	0.8	1	0.97	0.88	0.87	0.9
352	0	0	0	0	0	0.01	0.01	0.17	0.13	0.53	0.74	0.97	1	0.85	0.88	1
353	0	0	0	0	0	0.02	0.01	0.15	0.15	0.63	0.77	1	1	0.83	0.88	1
354	0	0	0	0	0	0.01	0.02	0.11	0.19	0.46	0.9	0.97	0.97	0.91	0.9	0.86
355	0	0	0	0	0	0.01	0.01	0.13	0.24	0.61	0.67	1	0.97	0.88	0.88	1
356	0	0	0	0	0.01	0.01	0.02	0.14	0.17	0.59	0.77	0.96	1	0.95	0.83	0.83
357	0	0	0	0	0	0	0.03	0.11	0.2	0.48	0.75	1	1	0.8	0.96	0.91
358	0	0	0	0	0	0.02	0.02	0.08	0.26	0.55	0.73	1	1	0.87	0.95	0.86
359	0	0	0	0	0	0	0.04	0.09	0.21	0.43	0.83	0.95	0.97	0.84	0.87	1
360	0	0	0	0	0	0.01	0.03	0.11	0.19	0.58	0.77	0.97	0.96	0.92	0.89	0.86
361	0	0	0	0	0	0.01	0.03	0.1	0.18	0.59	0.73	0.94	1	0.95	0.85	1
362	0	0	0	0	0	0.01	0.03	0.12	0.21	0.59	0.69	0.97	0.97	0.96	0.88	0.89
363	0	0	0	0	0	0.01	0.01	0.13	0.22	0.59	0.72	0.96	0.97	0.95	0.91	0.75
364	0	0	0	0	0.01	0	0.02	0.12	0.18	0.63	0.82	0.97	0.97	0.94	0.8	1
365	0	0	0	0	0	0	0.03	0.09	0.24	0.43	0.83	1	1	0.9	0.81	1
366	0	0	0	0	0	0.01	0.02	0.13	0.16	0.48	0.79	1	1	0.81	0.93	1
367	0	0	0	0	0	0	0.02	0.12	0.21	0.5	0.79	1	1	0.88	0.93	0.89
368	0	0	0	0	0	0.01	0.01	0.13	0.21	0.65	0.65	0.97	1	0.83	0.96	1
369	0	0	0	0	0	0.01	0.02	0.12	0.2	0.63	0.83	0.91	1	0.92	0.87	1
370	0	0	0	0	0	0.01	0.01	0.1	0.21	0.53	0.73	1	0.94	0.94	0.94	1
371	0	0	0	0	0	0.02	0.02	0.1	0.22	0.67	0.73	1	1	0.9	0.91	0.88
372	0	0	0	0	0.01	0	0.02	0.13	0.15	0.5	0.83	1	0.97	0.96	0.88	0.83
373	0	0	0	0	0.01	0.01	0.03	0.12	0.18	0.56	0.71	1	1	0.92	0.84	1
374	0	0	0	0	0	0.01	0.02	0.14	0.15	0.52	0.81	0.94	1	0.87	0.89	1
375	0	0	0	0	0	0.01	0	0.16	0.19	0.45	0.87	1	0.97	0.86	0.95	0.89
376	0	0	0	0	0	0.01	0.02	0.13	0.22	0.57	0.71	0.97	1	0.95	0.88	0.82
377	0	0	0	0	0.01	0	0.03	0.13	0.19	0.48	0.79	0.98	0.91	0.94	0.95	1
378	0	0	0	0	0	0	0.03	0.13	0.2	0.5	0.78	0.96	1	0.91	0.79	1
379	0	0	0	0	0.01	0	0.03	0.12	0.18	0.65	0.79	0.94	0.97	0.93	0.8	1
380	0	0	0	0	0	0.02	0.02	0.11	0.17	0.61	0.76	1	1	0.89	0.89	1
381	0	0	0	0	0	0.01	0.01	0.14	0.21	0.47	0.76	1	0.97	0.95	0.83	1
382	0	0	0	0	0	0.01	0.01	0.17	0.14	0.56	0.75	1	1	0.91	0.9	0.88
383	0	0	0	0	0	0	0.02	0.13	0.17	0.59	0.74	1	0.97	0.93	0.88	1
384	0	0	0	0	0	0.01	0.03	0.13	0.16	0.42	0.85	0.97	0.97	0.91	0.94	1
385	0	0	0	0	0	0	0.02	0.13	0.18	0.64	0.69	0.96	0.98	0.89	0.87	1
386	0	0	0	0	0.01	0.01	0.01	0.11	0.22	0.62	0.74	0.97	1	0.89	0.86	1
387	0	0	0	0	0	0	0.03	0.11	0.25	0.54	0.79	0.97	0.97	0.87	0.92	0.9
388	0	0	0	0	0.01	0	0.01	0.13	0.17	0.54	0.81	1	1	0.94	0.86	0.88
389	0	0	0	0	0	0.01	0.01	0.13	0.19	0.5	0.87	0.92	0.96	0.92	0.89	1
390	0	0	0	0	0	0.01	0.01	0.16	0.12	0.53	0.74	1	1	0.94	0.84	1
391	0	0	0	0	0	0.01	0.02	0.08	0.24	0.42	0.89	0.97	1	0.73	1	0.83
392	0	0	0	0	0	0.02	0.02	0.1	0.16	0.65	0.82	0.97	0.97	0.94	0.92	0.8
393	0	0	0	0	0	0.01	0.02	0.08	0.26	0.56	0.68	0.97	1	0.88	0.9	1
394	0	0	0	0	0	0.02	0.03	0.11	0.19	0.42	0.79	1	0.97	0.91	0.89	1
395	0	0	0	0	0	0.02	0.01	0.11	0.19	0.52	0.85	0.94	1	0.88	0.94	0.89
396	0	0	0	0	0.01	0	0.03	0.14	0.16	0.57	0.78	1	0.97	0.89	0.95	0.83
397	0	0	0	0	0	0.01	0.02	0.09	0.26	0.53	0.73	0.97	1	0.84	0.88	1
398	0	0	0	0	0	0	0.03	0.1	0.17	0.62	0.76	0.97	1	0.88	0.86	1
399	0	0	0	0	0	0.01	0.02	0.12	0.2	0.54	0.77	0.92	0.97	0.9	0.86	1
400	0	0	0	0	0.01	0.01	0.03	0.1	0.2	0.48	0.74	1	0.97	0.95	0.84	1
401	0	0	0	0	0	0.01	0.01	0.13	0.19	0.63	0.83	0.97	1	0.82	1	0.89
402	0	0	0	0	0.02	0.01	0.03	0.1	0.19	0.54	0.75	0.93	1	0.88	0.96	0.83
403	0	0	0	0	0	0.01	0.03	0.11	0.16	0.53	0.81	0.93	1	0.95	0.92	0.71
404	0	0	0	0	0	0.01	0.02	0.11	0.22	0.59	0.83	0.94	0.97	0.9	0.95	0.86
405	0	0	0	0	0	0.01	0.03	0.15	0.16	0.4	0.8	1	0.98	1	0.87	0.78
406	0	0	0	0	0	0	0.02	0.1	0.26	0.62	0.73	0.96	0.97	0.89	0.94	0.9
407	0	0	0	0	0	0.01	0.01	0.11	0.25	0.53	0.82	1	0.97	0.96	0.89	0.8
408	0	0	0	0	0	0	0.02	0.11	0.27	0.52	0.75	0.9	0.97	0.84	0.93	1
409	0	0	0	0	0	0.01	0.04	0.08	0.16	0.57	0.76	1	1	0.84	1	0.9
410	0	0	0	0	0.01	0.01	0.01	0.11	0.19	0.59	0.65	1	0.94	1	0.8	1
411	0	0	0	0	0	0.01	0.03	0.12	0.15	0.56	0.84	0.97	0.97	0.94	0.89	0.92
412	0	0	0	0	0.01	0	0.01	0.14	0.15	0.55	0.83	1	0.96	0.91	0.89	0.89
413	0	0	0	0	0	0	0.02	0.12	0.2	0.42	0.85	0.95	1	0.86	0.89	0.92
414	0	0	0	0	0	0	0.02	0.14	0.2	0.5	0.78	1	0.97	0.89	0.9	1
415	0	0	0	0	0	0	0.02	0.15	0.19	0.58	0.69	0.97	0.95	0.95	0.92	0.91
416	0	0	0	0	0.01	0.01	0.02	0.09	0.2	0.61	0.74	1	0.97	1	0.72	1
417	0	0	0	0	0	0	0.03	0.1	0.17	0.58	0.81	0.93	1	0.94	0.76	1
418	0	0	0	0	0	0.02	0.03	0.13	0.15	0.64	0.65	0.94	1	0.86	0.95	0.89
419	0	0	0	0	0	0.01	0.02	0.12	0.19	0.54	0.76	1	1	0.89	0.84	1
420	0	0	0	0	0	0	0.01	0.12	0.26	0.42	0.85	0.92	0.95	0.91	0.92	1
421	0	0	0	0	0	0	0.02	0.16	0.18	0.43	0.81	0.95	1	0.82	0.9	1
422	0	0	0	0	0	0.01	0.02	0.13	0.2	0.56	0.68	1	0.97	0.89	0.94	0.89
423	0	0	0	0	0.01	0.01	0.01	0.14	0.17	0.56	0.65	1	0.97	0.95	0.88	0.91
424	0	0	0	0	0.01	0.01	0.01	0.11	0.22	0.56	0.81	0.96	0.97	0.92	0.87	0.91
425	0	0	0	0	0.01	0	0.01	0.11	0.23	0.47	0.81	0.97	0.97	0.93	0.91	1
426	0	0	0	0	0	0	0.03	0.15	0.17	0.47	0.75	1	0.95	1	0.91	0.83
427	0	0	0	0	0.01	0	0.02	0.12	0.19	0.62	0.81	1	1	0.88	0.86	1
428	0	0	0	0	0	0.02	0.01	0.14	0.16	0.48	0.78	1	0.93	0.92	0.89	1
429	0	0	0	0	0	0.01	0.02	0.11	0.21	0.48	0.78	0.97	1	0.94	0.85	1
430	0	0	0	0	0	0.01	0.02	0.14	0.13	0.55	0.73	1	0.97	0.89	0.95	0.91
431	0	0	0	0	0	0	0.02	0.13	0.22	0.44	0.8	0.95	1	0.91	0.81	1
432	0	0	0	0	0.01	0	0.02	0.17	0.1	0.5	0.83	0.96	0.97	0.95	0.89	0.89
433	0	0	0	0	0	0	0.02	0.15	0.14	0.52	0.85	1	1	0.89	0.95	0.82
434	0	0	0	0	0.01	0.01	0.03	0.12	0.12	0.58	0.85	1	1	0.85	0.86	1
435	0	0	0	0	0	0.01	0.01	0.12	0.23	0.38	0.84	0.97	1	0.89	0.87	1
436	0	0	0	0	0	0	0.03	0.1	0.2	0.54	0.75	0.97	1	0.91	0.86	1
437	0	0	0	0	0	0.01	0.02	0.12	0.21	0.41	0.79	0.9	1	0.88	0.94	1
438	0	0	0	0	0	0.01	0.01	0.11	0.22	0.54	0.73	1	0.93	0.94	0.88	0.89
439	0	0	0	0	0	0.01	0.03	0.1	0.17	0.62	0.83	0.95	1	0.83	0.92	0.9
440	0	0	0	0	0	0	0.03	0.12	0.19	0.56	0.84	0.93	1	0.9	0.91	0.86
441	0	0	0	0	0.01	0	0.03	0.11	0.21	0.61	0.66	0.97	0.97	0.85	0.89	1
442	0	0	0	0	0	0.01	0.02	0.11	0.22	0.57	0.71	0.92	1	0.95	0.9	0.83
443	0	0	0	0	0	0.01	0.02	0.13	0.17	0.56	0.77	1	0.97	0.96	0.82	0.86
444	0	0	0	0	0	0.01	0.03	0.13	0.16	0.43	0.81	1	1	0.89	0.91	0.89
445	0	0	0	0	0	0.01	0.01	0.12	0.19	0.57	0.78	1	0.94	0.96	0.88	0.88
446	0	0	0	0	0.01	0.01	0.02	0.16	0.11	0.5	0.77	0.97	0.97	0.94	0.88	1
447	0	0	0	0	0	0.01	0.02	0.14	0.15	0.45	0.89	0.95	1	0.91	1	0.78
448	0	0	0	0	0	0.01	0.02	0.14	0.19	0.38	0.81	0.92	1	0.96	0.84	1
449	0	0	0	0	0	0	0.01	0.15	0.16	0.64	0.71	1	0.93	0.96	0.94	0.78
450	0	0	0	0	0	0	0.03	0.11	0.19	0.55	0.75	1	0.97	0.86	1	0.85
451	0	0	0	0	0	0	0.01	0.15	0.16	0.47	0.85	0.97	1	0.96	0.75	1
452	0	0	0	0	0	0.01	0.02	0.12	0.17	0.55	0.81	1	0.97	0.93	0.87	1
453	0	0	0	0	0	0.01	0.01	0.11	0.24	0.64	0.71	0.96	0.97	0.88	0.9	0.9
454	0	0	0	0	0	0	0.03	0.14	0.15	0.55	0.86	0.97	1	0.96	0.84	0.88
455	0	0	0	0	0	0.01	0.03	0.08	0.22	0.5	0.8	1	0.94	1	0.82	1
456	0	0	0	0	0	0	0.02	0.12	0.2	0.48	0.72	1	0.98	0.94	0.94	0.8
457	0	0	0	0	0	0	0.02	0.1	0.24	0.48	0.83	0.88	1	0.92	0.83	1
458	0	0	0	0	0	0	0.03	0.13	0.15	0.44	0.85	1	1	0.77	0.91	1
459	0	0	0	0	0	0	0.02	0.14	0.12	0.59	0.79	1	1	0.9	0.9	0.88
460	0	0	0	0	0	0.01	0.02	0.16	0.13	0.52	0.81	0.97	0.97	0.84	1	0.88
461	0	0	0	0	0	0.01	0.03	0.11	0.15	0.65	0.73	1	1	0.8	0.95	1
462	0	0	0	0	0	0.02	0.01	0.09	0.23	0.72	0.77	0.97	1	0.92	0.73	1
463	0	0	0	0	0	0	0.03	0.13	0.19	0.48	0.84	0.97	0.97	0.91	0.92	0.86
464	0	0	0	0	0	0	0.02	0.11	0.22	0.49	0.8	0.97	1	0.87	0.91	0.75
465	0	0	0	0	0	0	0.03	0.12	0.2	0.54	0.8	1	1	0.93	0.86	0.91
466	0	0	0	0	0	0.01	0.03	0.11	0.19	0.69	0.64	0.97	1	0.9	0.93	0.8
467	0	0	0	0	0	0	0.03	0.12	0.18	0.48	0.85	1	1	0.95	0.89	0.88
468	0	0	0	0	0	0.01	0.02	0.11	0.21	0.58	0.76	0.97	0.97	0.91	0.88	0.88
469	0	0	0	0	0	0	0.02	0.15	0.19	0.56	0.72	1	0.97	0.92	0.91	0.83
470	0	0	0	0	0	0	0.03	0.09	0.23	0.57	0.79	0.95	0.96	0.82	1	0.9
471	0	0	0	0	0	0.01	0.02	0.1	0.19	0.73	0.68	0.97	1	0.89	0.86	0.89
472	0	0	0	0	0	0	0.03	0.13	0.19	0.54	0.7	0.98	0.97	0.75	0.95	1
473	0	0	0	0	0	0	0.02	0.14	0.15	0.51	0.81	1	0.94	0.88	0.89	1
474	0	0	0	0	0	0.01	0.02	0.13	0.15	0.56	0.71	0.97	1	0.95	0.77	1
475	0	0	0	0.01	0	0.01	0.02	0.11	0.2	0.48	0.82	0.95	0.97	0.93	0.92	0.8
476	0	0	0	0	0	0	0.02	0.16	0.13	0.46	0.81	1	0.97	0.92	0.94	0.89
477	0	0	0	0	0	0.01	0.02	0.13	0.22	0.48	0.76	0.97	1	0.93	0.83	1
478	0	0	0	0	0	0	0.03	0.13	0.19	0.62	0.72	0.96	0.97	1	0.85	0.88
479	0	0	0	0	0	0	0.02	0.11	0.26	0.54	0.76	0.93	1	0.84	0.91	1
480	0	0	0	0	0	0	0.02	0.11	0.23	0.59	0.61	0.97	1	0.88	0.95	0.88
481	0	0	0	0	0.01	0	0.02	0.13	0.19	0.48	0.79	0.97	0.97	0.86	0.94	1
482	0	0	0	0	0	0	0.02	0.15	0.17	0.48	0.81	1	1	0.89	0.92	0.86
483	0	0	0	0	0	0.01	0.01	0.09	0.2	0.65	0.79	0.96	0.97	0.9	1	0.75
484	0	0	0	0	0	0	0.02	0.09	0.25	0.42	0.86	0.94	0.97	0.88	1	0.91
485	0	0	0	0	0	0.02	0.03	0.1	0.2	0.52	0.88	0.93	0.96	0.95	0.88	1
486	0	0	0	0	0	0	0.03	0.1	0.22	0.52	0.81	0.97	1	0.84	0.89	1
487	0	0	0	0	0	0	0.01	0.1	0.24	0.44	0.77	1	1	0.92	0.83	0.86
488	0	0	0	0	0.02	0.01	0.02	0.13	0.16	0.56	0.74	0.97	0.97	0.96	0.88	0.86
489	0	0	0	0	0	0	0.02	0.11	0.21	0.57	0.8	1	0.97	0.88	0.89	1
490	0	0	0	0	0	0	0.02	0.1	0.23	0.5	0.81	1	1	0.91	0.91	0.83
491	0	0	0	0	0.01	0.01	0.02	0.11	0.21	0.56	0.87	1	1	0.85	0.91	1
492	0	0	0	0	0	0	0.02	0.11	0.26	0.53	0.86	0.91	1	0.94	0.9	0.91
493	0	0	0	0	0	0.01	0.02	0.14	0.16	0.48	0.77	1	0.97	0.88	0.94	0.89
494	0	0	0	0	0	0.01	0.02	0.12	0.17	0.63	0.75	0.93	1	0.96	0.8	0.86
495	0	0	0	0	0.01	0	0.04	0.1	0.2	0.57	0.78	0.98	0.96	0.88	1	1
496	0	0	0	0	0	0	0.02	0.13	0.2	0.54	0.72	0.96	1	0.85	0.94	0.86
497	0	0	0	0	0	0.01	0.03	0.09	0.23	0.48	0.83	1	1	0.96	0.8	1
498	0	0	0	0	0.01	0.01	0.03	0.11	0.17	0.48	0.79	0.95	1	0.92	0.89	1
499	0	0	0	0	0	0.01	0.01	0.13	0.19	0.72	0.72	0.97	0.94	1	0.9	0.89
500	0	0	0	0	0.01	0.01	0.01	0.09	0.23	0.54	0.84	1	1	0.87	0.91	1
501	0	0	0	0	0	0	0.02	0.12	0.21	0.53	0.73	0.97	1	0.92	0.86	0.88
502	0	0	0	0	0	0	0.03	0.13	0.17	0.43	0.84	1	1	0.81	0.95	0.86
503	0	0	0	0	0	0	0.02	0.13	0.21	0.58	0.75	1	0.97	0.88	0.89	1
504	0	0	0	0	0.01	0.01	0.01	0.11	0.23	0.44	0.84	1	1	0.95	0.9	0.78
505	0	0	0	0	0	0	0.04	0.12	0.17	0.7	0.68	1	1	0.87	0.92	0.88
506	0	0	0	0	0	0.02	0.02	0.11	0.2	0.63	0.81	1	0.96	0.87	1	0.83
507	0	0	0	0	0	0.01	0.02	0.13	0.17	0.57	0.79	0.97	1	0.85	0.95	1
508	0	0	0	0	0	0	0.01	0.12	0.23	0.5	0.77	0.93	0.97	0.91	0.88	1
509	0	0	0	0	0	0.02	0.02	0.1	0.2	0.52	0.84	1	0.94	0.87	1	0.83
510	0	0	0	0	0.02	0	0.03	0.09	0.2	0.6	0.72	0.97	0.97	0.9	0.94	0.8
511	0	0	0	0	0	0.02	0.01	0.15	0.14	0.56	0.8	0.93	0.94	0.89	0.92	1
512	0	0	0	0	0.02	0.01	0	0.12	0.22	0.48	0.87	1	1	0.96	0.82	1
513	0	0	0	0	0.01	0.01	0.01	0.12	0.2	0.58	0.71	1	1	0.77	0.95	0.9
514	0	0	0	0	0	0	0.03	0.12	0.19	0.58	0.71	0.97	0.97	0.95	0.85	1
515	0	0	0	0	0	0	0.03	0.13	0.19	0.48	0.74	1	0.97	0.95	0.83	1
516	0	0	0	0	0.01	0	0.01	0.12	0.22	0.56	0.75	0.91	0.97	1	0.85	0.86
517	0	0	0	0	0.01	0.01	0.01	0.11	0.22	0.55	0.77	0.97	1	0.94	0.64	1
518	0	0	0	0	0	0	0.02	0.15	0.2	0.43	0.82	1	1	0.81	0.94	1
519	0	0	0	0	0	0.01	0.02	0.1	0.22	0.61	0.77	0.97	1	0.88	0.83	1
520	0	0	0	0	0	0	0.03	0.14	0.13	0.54	0.66	0.97	1	0.96	0.8	1
521	0	0	0	0	0.01	0	0.02	0.14	0.17	0.52	0.87	1	0.98	0.9	0.89	0.83
522	0	0	0	0	0	0	0.02	0.15	0.17	0.58	0.8	0.97	1	0.92	0.83	1
523	0	0	0	0	0	0.01	0.04	0.11	0.17	0.55	0.79	0.97	0.97	0.96	0.82	1
524	0	0	0	0	0.01	0.01	0.02	0.11	0.21	0.52	0.81	0.97	1	0.91	0.93	0.88
525	0	0	0	0	0	0.01	0.01	0.15	0.18	0.48	0.83	1	1	0.93	0.82	1
526	0	0	0	0	0	0	0.04	0.14	0.14	0.61	0.74	0.94	0.97	0.96	0.88	0.67
527	0	0	0	0	0	0.02	0.02	0.11	0.21	0.48	0.86	0.97	0.97	0.89	0.9	1
528	0	0	0	0	0	0	0.01	0.12	0.24	0.48	0.77	1	0.94	0.87	1	0.88
529	0	0	0	0	0	0	0.04	0.07	0.23	0.46	0.86	0.92	0.98	1	0.82	1
530	0	0	0	0	0	0.02	0.04	0.07	0.2	0.5	0.75	1	0.93	1	0.9	0.88
